key,input,activity10
GKDPXXBZGIVKCT-UHFFFAOYSA-N,CCOC(=O)CNC(=O)C(CC(C)C)NC(=O)C1CCCCC1,0.18234323
NTJDIQUMGALQND-MSASTVAISA-N,O=C(O)CCCNC(=O)/C(=C\C=C\c1ccccc1)NC(=O)c1ccccc1Cl,0.27227724
APCAKLARINKQSH-UHFFFAOYSA-N,COc1ccc(-c2cc(C(=O)NCC3CCCO3)c3ccccc3n2)c(OC)c1,0.41872936
DRFJZYPCNUQYPP-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)n2nc(OC(=O)c3cccc(F)c3)cc2N)cc1,0.43069306
BEVGCABHIVXCEU-UHFFFAOYSA-N,Cc1c(C(=O)OC2CCCC2C)[nH]c2c1C(=O)CCC2,0.17326732
IMZORTFUIXXCJD-UHFFFAOYSA-N,Cc1c(Cl)c(-c2nnc(S)n2CC(C)C)nn1C,0.3850778
OBFVSCJGOGOFRG-HYARGMPZSA-N,CCN(CC)CCn1c(/N=C/c2cc(Br)ccc2O)nc2ccccc21,0.6039604
ZWTGATAQEOJGCE-UHFFFAOYSA-N,CC(C)C(NC(=O)Cc1ccccc1)C(=O)OCc1cc(=O)n2c(n1)sc1ccccc12,0.41336635
UDHSFHYANTUMDK-UHFFFAOYSA-N,O=C(O)c1nn2c(C(F)(F)F)cc(-c3cccs3)nc2c1Cl,0.17821783
VJYWXFUEDKLLFM-UHFFFAOYSA-N,Cc1cc(NC(=O)CCCN2C(=O)c3cccc4cccc(c34)C2=O)no1,0.44224423
FBSSRUFEUUFRKQ-UHFFFAOYSA-N,Cn1nc(C(=O)NC2CCCCCC2)ccc1=O,0.16138613
MCEKTYMDWHRZJK-UHFFFAOYSA-N,Cc1cc(C)c(S(=O)(=O)NCCCn2ccnc2)c(C)c1,0.3910891
UEQFIKWMPCVDRE-UHFFFAOYSA-N,CC(C)CN1C(=O)C(NC(=O)C2CC2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,0.18465346
WLMWCOONSWSTJV-UHFFFAOYSA-N,COc1ccc(-c2noc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)n2)cc1OC,0.509901
OLJPUMGNYIOTFM-UHFFFAOYSA-N,O=C(Nc1ccncc1)c1c(Cl)cccc1Cl,0.41831684
JJMMFKMSGDBJDS-UHFFFAOYSA-N,O=C1CSC(c2ccccc2)N1Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1,0.36386138
KXMOMTYUERKLKD-UHFFFAOYSA-N,CCC(C(=O)Nc1cccnc1Cl)c1ccccc1,0.2739274
UVZPDYOMYYBJDU-UHFFFAOYSA-N,Cc1ccc(N(CC(=O)NN=C2CCN(C)CC2)S(=O)(=O)c2ccc(C)cc2)cc1,0.56435645
GHPJFHVSFNKMSR-UHFFFAOYSA-N,CCOC(=O)C1C2COc3ccc(OC)cc3C2N2C(=O)CN(CC3CCCO3)C(=O)C12C,0.38919142
CMPFTOKTVXYPFY-UHFFFAOYSA-N,Cc1occc1-c1nc(N)c(OCC(N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,0.23408769
ZEFQRNCENIVDFF-UHFFFAOYSA-N,CN1CCN(C(=O)CCNC(=O)Cn2cnc3ccccc3c2=O)CC1,0.25742576
QXNKENKZSVDICB-UHFFFAOYSA-N,CN(C(=O)CSc1nnc(C2CC2)n1C1CC1)C1(C#N)CCCCC1,0.39595708
VGBHTAPYRAYPCQ-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(CCNc2nc(C(F)(F)F)nc3ccccc23)cc1,0.7227723
WVBNMWNKZVPLAT-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)nc(C)n3)cc2)cc1,0.40627062
LRCUSMTXPLZGKH-UHFFFAOYSA-N,N=C(NOC(=O)c1cccc(Cn2cc(C(F)(F)F)ccc2=O)c1)c1cccc(C(F)(F)F)c1,0.60148513
ZMUUAZWXQYPELL-UHFFFAOYSA-N,Cc1cc(-c2ccc(C(C)C)c(S(=O)(=O)Nc3ccccn3)c2)on1,0.47359735
MMAYPVADBNWURJ-UHFFFAOYSA-N,O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1c1ccccc1)CC2,0.9653465
ZXKWKSANWWOYEF-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N(C)CC(=O)N2CCCc3ccccc32)cc1,0.54372936
YDJLCPJWSMSROB-UHFFFAOYSA-N,CCOc1cccc2c1OC1(C)CC2NC(=O)N1c1cccc(C(=O)NCc2ccccn2)c1,0.525165
PNNUGFNCFUWTKU-UHFFFAOYSA-N,CNC(=O)CCC(=O)Nc1ccc(C)cc1,0.072607264
QMLDWWYMRFXOOE-UHFFFAOYSA-N,CC(NC(=O)c1[nH]cnc1C(=O)N1CCN(c2ccccc2)CC1)C(=O)OC(C)(C)C,0.28712872
ISULTINSKSNJDE-UHFFFAOYSA-N,CCOC(=O)Cn1c(-c2ccccc2)ccc(C#N)c1=O,0.45407042
RPEKTCNECTULGM-UHFFFAOYSA-N,CCc1ccc(NC(=O)CSc2nc(N)c(NC(=O)c3ccc(F)c(F)c3)c(=O)[nH]2)cc1,0.3679868
BAFLHRFWJBNYDZ-UHFFFAOYSA-N,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c1cc(C)cc(C)c1,0.4286775
XWEGKKKIRHQVSS-UHFFFAOYSA-N,CC(C)N(CCNCC(O)COc1ccc(C(C)(C)c2ccccc2)cc1)C(C)C,0.720462
HGBIHQXJLCLKRM-UHFFFAOYSA-N,COc1ccccc1OP(C)(=O)Nc1c(C)cccc1C,0.665264
ACFGBZMGVXGFDI-UHFFFAOYSA-N,Fc1ccc(Cc2nnc(-c3cccs3)o2)cc1,0.3520627
QWAFFOCOBWNZAI-UHFFFAOYSA-N,COc1cccc(C(=O)N2CCCc3ccccc32)c1,0.5891089
OEBQAJWFNXZXSS-UHFFFAOYSA-N,COCc1cccc(NC(=O)Cc2cccc3ccccc23)c1,0.4768977
OYFPBYXOXJJXNZ-UHFFFAOYSA-N,CC(NC(=O)c1cccnc1)c1ccc2c(c1)OCO2,0.28217822
VLJKXPUQNREOQD-UHFFFAOYSA-N,O=C(COC(=O)c1ccncc1)c1ccccc1,0.2450495
AYTAMHBTFHWZJF-JXMROGBWSA-N,O=C(O)CNC(=O)/C(=C\c1ccco1)NC(=O)c1ccco1,0.21056105
UPRRHVQGUIXWEW-UHFFFAOYSA-N,O=C(COc1ccccc1N1C(=O)c2ccccc2C1=O)c1ccc(Cl)cc1,0.5057756
ZUCRTVYWBPSVBM-UHFFFAOYSA-N,Cc1ccc(OCC(=O)Nc2ccc(F)cc2)cc1,0.26237625
MSEOQAHSWVULQK-CVKSISIWSA-N,Cc1ccc(/C=N/NC(=O)C(NC(=O)c2ccccc2)c2n[nH]c(=O)c3ccccc23)cc1,0.37376237
DAQZCHOLHGHNIE-UHFFFAOYSA-N,Cc1ccccc1NC(=O)C1CC(=O)OC12CCOC(C)(C)C2,0.24917492
FTEXUKBBTMVUEE-UHFFFAOYSA-N,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.3630363
PIDPCYIMMYJEFC-UHFFFAOYSA-N,CC(=O)c1nn(-c2cccc(Br)c2)cc1C(=O)c1ccc(Cl)cc1,0.35148516
OXIPALSVQGFEHI-UHFFFAOYSA-N,CC(C)CC(NC(=O)CNC(=O)C1OC2OC(C)(C)OC2C2OC(C)(C)OC12)C(=O)O,0.14939886
QOSFZTVPVNEQRB-UHFFFAOYSA-N,COCCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C)cn1,0.44092408
PMJKHOMYUMSUOV-UHFFFAOYSA-N,CC1Nc2ncnc(N3CCOCC3)c2N(Cc2ccccc2)C1=O,0.39480197
SMQJCOCUXVTNID-UHFFFAOYSA-N,COc1ccc(C(=O)NC(=S)Nc2ccc3[nH]c(=O)[nH]c3c2)cc1,0.31270626
CZFAWBILFLMWIW-UHFFFAOYSA-N,COc1ccc(-c2c(C#N)c(N)nc3c2CCCCCC3)cc1OC,0.47623762
XTAIQGKEPHJPHW-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)N(CC(=O)NCc2ccco2)c2ccccc2OC)cc1,0.5346535
KWPFCUBSHONXMQ-OMCISZLKSA-N,NC(=S)N/N=C/c1ccc(-c2cc(Cl)cc(Cl)c2)o1,0.33415842
UALNQTBBZSTOLZ-UHFFFAOYSA-N,O=C(O)CC12CC3CC(C1)CC(n1ncc(NCc4ccccc4)c(Cl)c1=O)(C3)C2,0.21287128
KFYCRHORPZFKJO-UHFFFAOYSA-N,COC(=O)c1cccc(C(=O)N2CCCC(C(=O)c3cc(F)ccc3F)C2)c1,0.2970297
LMEDHCNYZLPVSQ-UHFFFAOYSA-N,CCOC(=O)C1=C(NC(=O)Cn2cnc3ccccc3c2=O)Nc2ccccc2N=C1CC,0.31683168
JPVNSHZWORFGBU-UHFFFAOYSA-N,CCC(=O)c1ccc(OCC(=O)OCC(=O)NC2CCCCCCC2)cc1,0.22524753
GPQUXOUXTPZOCO-UHFFFAOYSA-N,C=CCc1cc(Cl)ccc1OCCn1ccnc1,0.65331215
LQBXDGXVNDNUSF-UHFFFAOYSA-N,CCNc1nnc(CCn2nc(C)c(Br)c2C)s1,0.56577086
YBLJJUJKZAXDPG-MKMNVTDBSA-N,C=CCN1C=CC(=C/C=C(\C#N)C(=O)OCC)C=C1,0.28168318
FQGUUMSLFAGITH-ISLYRVAYSA-N,Cc1cc(C)n2[nH]c(=O)c(/N=N/c3ccc(S(N)(=O)=O)cc3)c2n1,0.24876237
QGCMJWGMDIYFOI-UHFFFAOYSA-N,O=C(CC1CC2CCC1C2)N1CCN(S(=O)(=O)c2ccccc2F)CC1,0.31650165
VVRWXGLTTNAKPE-UHFFFAOYSA-N,Cc1cc(Nc2ccccc2)n(-c2ccccc2)n1,0.65528053
KXXFRJYLEQQBFS-UHFFFAOYSA-N,Fc1ccccc1CNc1ncnc2sccc12,0.52640265
VDBNQXRYOJBHFI-UHFFFAOYSA-N,Cc1cccc(C)c1N(CC(=O)NCc1ccccc1)C(=O)c1csnn1,0.24752475
PLJVQWKFBFPDFI-UHFFFAOYSA-N,COc1ccc(-c2csc(NC3OC(=O)c4c3ccc(OC)c4OC)n2)cc1OC,0.44513202
MSOSGVHOEASVCN-UHFFFAOYSA-N,CNC(=O)COc1ccc(Nc2nnc(-c3ccc(C)c(S(N)(=O)=O)c3)c3ccccc23)cc1,0.3820132
GBFZYSJJLLXQRP-UHFFFAOYSA-N,N=C1c2ccccc2CN1NC(=O)c1ccc(F)cc1,0.44026402
VEUBSYGJFWMHDY-UHFFFAOYSA-N,COc1cc(NC(=O)C(=O)NCCN(C)C)c(OC)cc1Cl,0.1439769
OLXWZOLDKFMFMJ-UHFFFAOYSA-N,COc1ccc(C(C(=O)NCC2CCCO2)N(Cc2ccccc2)C(=O)c2snc(C(N)=O)c2N)cc1OC,0.3579208
ZVTAYUCZPGRYDT-UHFFFAOYSA-N,Cc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(CC3CCCO3)c2)c1,0.20544554
BYLGAMRNRHRKAI-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCC(=O)NC)n2N)c1,0.2669142
LDTUCIOTTPQKIW-UHFFFAOYSA-N,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1cccnc1,0.28217822
QCSLVUCNQOBRPZ-UHFFFAOYSA-N,CCOC(=O)C1C2COc3ccc(Cl)cc3C2N2C(=O)CN(Cc3ccco3)C(=O)C12C,0.41608912
YKJYNHWALGMAIC-UHFFFAOYSA-N,O=C(Nc1ccccc1C(=O)N1CCN(c2cccc(Cl)c2)CC1)C1=CSCCO1,0.4760726
NOJRHGNBQMDZPZ-KQWNVCNZSA-N,CCn1cc(/C=C(\NC(=O)c2cc(OC)c(OC)c(OC)c2)C(=O)NCCN2CCOCC2)c2ccccc21,0.48019803
KXNNDPRGKOWQFV-WYMPLXKRSA-N,C/C(=N\OCC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccc2c(c1)OCCO2,0.41611663
HXBKLGNPXWFOSE-UHFFFAOYSA-N,COc1ccc(CCNC(=O)COc2cc(C)cc3oc(=O)cc(C)c23)cc1OC,0.44447196
QSPSKMBEHVRVMH-UHFFFAOYSA-N,CN(C(=O)COC(=O)c1ccc(Cl)nc1)C1CCS(=O)(=O)C1,0.22112212
NPDUQDGSIXFSEF-UHFFFAOYSA-N,N=C(NOC(=O)c1cccc(Br)c1)c1ccc(Br)cc1,0.3630363
HOXKHXCNTUCEEQ-UHFFFAOYSA-N,COC(=O)c1cc(C#N)c(NCc2ccccc2)nc1C,0.3721122
KWWGNRDPPIMFLC-UHFFFAOYSA-N,CCN1CCn2c1nc(N1CCOCC1)nc2=O,0.27887788
BOTLUNOYBFKTOJ-UHFFFAOYSA-N,O=C1c2oc3ccccc3c(=O)c2C(c2cccnc2)N1CCCN1CCOCC1,0.6188119
HBQGXFUNIOZEIA-UHFFFAOYSA-N,CCCc1cc(C(=O)Nc2cccc3ccccc23)n(C)n1,0.48821312
RSHKKMWFAQVJQG-UHFFFAOYSA-N,COc1cnc(-c2ccccc2)nc1Sc1ccccc1,0.43316832
FPFZIRJBCHQLBL-UHFFFAOYSA-N,CC1=C(C(=O)OCCBr)C(c2cccc3ccccc23)NC(=O)N1,0.2719472
FRPUSNBCUUHWOT-UHFFFAOYSA-N,Cc1ccc2c(N)c(C#N)sc2n1,0.18910891
RULALXOMQARGQG-UHFFFAOYSA-N,O=C(COC(=O)CNC(=O)C1CCCCC1)Nc1ccccc1Cl,0.18069308
BREVDFATRBOFGX-UHFFFAOYSA-N,COc1ccc(CNS(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)cc1,0.55371284
CORYKGRZMFDBPV-UHFFFAOYSA-N,CCn1c(NC(=O)c2cccs2)c(-c2cccs2)c(=O)c2ccccc21,0.39669967
OFVNQGPCNVODLZ-UHFFFAOYSA-N,Cc1cc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(=O)[nH]c2cc1C,0.27227724
JKPJUKPWIDUMQU-UHFFFAOYSA-N,CC(=O)N(C1=C(N)C(=O)c2ccccc2C1=O)C(C)C,0.21548797
RAEZWUVBCGQKHQ-UHFFFAOYSA-N,COc1ccc(N2CCN(C(=O)CCc3ccc(S(=O)(=O)NC(C)(C)C)cc3)CC2)cc1,0.7148515
LQHXNZKFHAZKLH-UHFFFAOYSA-N,O=C(Cc1c(F)cccc1Cl)Nc1ccc(-n2cnnn2)cc1,0.3910891
SNMUIVPWNMPKFP-UHFFFAOYSA-N,O=C(Nc1nonc1-c1ccc(F)cc1)c1ccco1,0.31683168
BEIYJBPHPLZIAA-OWBHPGMISA-N,O=C(CCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1ccccn1,0.38778877
DLHMCIUODGPYLY-ZMFRSBBQSA-N,C/C(=N/NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,0.6287129
YBAWUOZQHMIOFI-VIZOYTHASA-N,C=CCc1cccc(/C=N/c2c[nH]c(=O)[nH]c2=O)c1O,0.23844884
QCSUTZFIHSEGOO-UHFFFAOYSA-N,CC(C)=CCc1c(O)ccc(C(=O)Cc2ccccc2)c1O,0.3108911
SFRAMMHEJHOTTR-AUEPDCJTSA-N,C/C(CC(=O)Nc1ccccc1C(F)(F)F)=N\NC(=O)c1cnccn1,0.25247526
IGJKNHSUVFNCAF-UHFFFAOYSA-N,CCCNC(=O)COc1ccc(S(=O)(=O)N2CCCC2)cc1,0.31476897
ZTEZSLQDVXVQRM-UHFFFAOYSA-N,CC(=O)N1CCN(Cc2nc3cc(NC(=O)COc4cccc(C)c4)ccc3n2C)CC1,0.30858085
GVDJFWNBMMILTD-UHFFFAOYSA-N,CCCOC(=O)Oc1ccc2c(=O)c(Oc3cc(C)cc(C)c3)coc2c1,0.38762376
OYSQNUOSVOCLFK-UHFFFAOYSA-N,CCC(=O)c1ccc(OCCN2CCOCC2)cc1,0.37665015
YXMRLWJUDLJHQZ-UHFFFAOYSA-N,Cn1c(NC(=O)CCC2CCCCC2)cc(=O)n(C)c1=O,0.28630364
ITAMSJMEFRQULZ-UHFFFAOYSA-N,S=C(Nc1ccc(Br)cc1)N1CCCC1,0.33085808
SOFBXNOXGLGDOP-UHFFFAOYSA-N,CCCCOCCCNC(=O)NC(C(=O)O)C(C)CC,0.25330034
RAAJLJIBAKJBRG-UHFFFAOYSA-N,COc1ccccc1N(CC(=O)NCCSCc1ccco1)S(=O)(=O)c1ccccc1,0.5321782
AVBHDKMHDNTVLR-UHFFFAOYSA-N,COc1cc2sc(C)nc2cc1C,0.24950495
QJGRIDVYCCOAGW-UHFFFAOYSA-N,Cc1ccc(-c2nc3ccccc3nc2Cl)cc1,0.7772277
RYOOHFRJGXYRPG-UHFFFAOYSA-N,O=C(c1ccc(O)c(Cl)c1)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.18811882
CVHPMRZQLBSYHP-UHFFFAOYSA-N,COc1ccccc1N(CC(=O)N1CCCCC1)S(=O)(=O)c1ccccc1,0.55445546
LXWWIOMXNQNSFF-LGJNPRDNSA-N,C=CCn1cnc2c(c1=O)c1nc3ccccc3nc1n2/N=C/c1cccc(OC)c1OC,0.49752474
FMMTWTBXGBHVFS-UHFFFAOYSA-N,Cc1nc(-c2ccncc2)sc1C(=O)Nc1ccc(Br)cc1,0.34653464
MGJKNWNNSSDVJC-UHFFFAOYSA-N,Cc1cc(NC(=O)Cn2c(=O)oc3ccccc32)no1,0.27722773
LGEBEDOYXCYCGF-UHFFFAOYSA-N,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CSc2nncn2C)c1,0.44554454
DBMRKGDJNJUXND-UHFFFAOYSA-N,COc1ccccc1C(=O)n1nc(-c2ccc(Cl)cc2)nc1N,0.46039605
QXQMJUPZPGDDMP-UHFFFAOYSA-N,CCCNc1nc(C)c(C(C)=O)cc1C#N,0.25082508
AUWFBYRJBSKVGH-UHFFFAOYSA-N,CCOC(=O)C1=C(Nc2ccc(C)cc2)SCC1=O,0.2577558
IGGMMXQRIWVOQA-UHFFFAOYSA-N,C=CCn1c(SCC(=O)c2ccccc2)nnc1-c1ccc2c(c1)OCO2,0.5136139
NTJBKXNUEUVWDK-UHFFFAOYSA-N,Cc1ccc(Cl)cc1NC(=O)c1ccc(CSc2nnnn2C)cc1,0.3069307
SODAAJHGHFLTEZ-UHFFFAOYSA-N,Cc1cc(NC(=O)COC(=O)C2CCN(S(=O)(=O)c3cccc(Cl)c3Cl)CC2)no1,0.39768976
WWKLRPVJFDHZRA-UHFFFAOYSA-N,O=C(Cn1c(SCC(=O)NC2CCCC2)nnc1-c1ccncc1)Nc1ccc2c(c1)OCO2,0.31683168
KSUSJKBOMCJPCS-UHFFFAOYSA-N,Cc1cnc(C(=O)Nc2ccc3c(c2)CCC3)cn1,0.19240925
ZBYMHXWLEQDVPH-UHFFFAOYSA-N,Cc1ccc(OC(=S)Nc2ccc(O)cc2)cc1,0.41419142
IAGXPQDGKAXLLS-UHFFFAOYSA-N,CCC(C)(C)NC(=O)C(c1ccccc1Cl)N(C(=O)CCC(=O)Nc1cc(C)on1)C1CC1,0.30033004
LDANMSSWNSOSGL-UHFFFAOYSA-N,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2ncsc2c1,0.35643566
JJAXELLBUAMABD-UHFFFAOYSA-N,CCOC(=O)c1oc2ccccc2c1NC(=O)COc1cccc(OC)c1,0.42244226
IPFNJTPHAHOBCA-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(CCNC(=O)C2CCCCC2)cc1,0.35148516
CONINPNFOPNNMV-UHFFFAOYSA-N,Cc1cc(C)c(C)c(S(=O)(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)c1C,0.34323433
TWWJUFITMFVNJF-BJMVGYQFSA-N,O=C(/C=C/c1ccc(Cl)cc1)NC(=S)Nc1ccc(CN2CCOCC2)cc1,0.6732673
KDRNWGQMVWFZMZ-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(C(=O)NCC3CCCO3)cc2)cc1,0.37830034
GWQBBMQQRFARIX-UHFFFAOYSA-N,COc1ccccc1C1CCN(Cc2ccc3ccccc3c2)CC1,0.87046206
QFFSNQJKVMTZBJ-LICLKQGHSA-N,CCC1CSC(Nc2ccc(C(=O)/C=C/c3ccc(Oc4ccccc4)cc3)cc2)=N1,0.40792078
NLPLBLIQSZZOSP-GHVJWSGMSA-N,Cn1cnnc1SCc1ccc(C(=O)/N=N/c2c(O)n(C)c3ccccc23)cc1,0.36881188
LEJSXENWXKNEKG-UHFFFAOYSA-N,O=C(NC1CCCCCC1)C(=S)NCc1ccccc1,0.18316832
VHYZQFNMTYVMAZ-UHFFFAOYSA-N,CCSc1nnc(NC(=O)C2CC2c2ccccc2)s1,0.23465346
GLYJGWYFCCOXAD-UHFFFAOYSA-N,COc1ccc(Cl)cc1S(=O)(=O)N1CCCC(C(=O)NCCc2ccccc2)C1,0.5074257
RIIARVSTWFQHPJ-UHFFFAOYSA-N,CCOC(=O)C1CCN(c2ncnc3c2oc2ccc(Br)cc23)CC1,0.37623763
WOYDUEUILGDPLT-UHFFFAOYSA-N,Fc1cccc(CN2CCN(Cc3nc(-c4cnccn4)no3)CC2)c1,0.47524753
PTUAOTVLLMVTQF-UHFFFAOYSA-N,CC(=O)N1CCc2c(sc(NC(=O)Cc3ccccc3)c2C#N)C1,0.22029702
GLYPYPNIMCQOFH-UHFFFAOYSA-N,CC(=O)Nc1c(O)nc(SCC(=O)Nc2cccc(C)c2)[nH]c1=O,0.20049505
UQSKSOKRSZRQKL-UHFFFAOYSA-N,c1cc2c(cnc3cscc32)s1,0.2858911
FVGFCDILBFZIOI-UHFFFAOYSA-N,Cc1noc(C)c1COc1cccc(C(=O)Nc2ccc(OCc3ccccc3)cc2)c1,0.53539604
BGXPEMDKCMGJKI-UHFFFAOYSA-N,Cc1cc(C(=O)NNC(=O)Nc2ccccc2)no1,0.16336633
UQHIRECKZALKLO-UHFFFAOYSA-N,CCc1c(C)sc(NC(=S)N2CCN(C(=O)C3CCCO3)CC2)c1C(=O)OC,0.2289604
QJEPBPOSGCYKCI-UHFFFAOYSA-N,O=C(NOC(=O)c1c(F)cccc1Cl)c1ccc(Cl)c(Cl)c1,0.5148515
HEGNKHUTABGUJG-UHFFFAOYSA-N,Clc1ccccc1-c1nnc2sc(-c3ccco3)nn12,0.444802
SMJFUUWHUMZKDL-UHFFFAOYSA-N,COCCCn1c(SCc2nnc(-c3ccc(OC)c(OC)c3)o2)nc2ccccc2c1=O,0.7508251
LHIMHWGGFSPKNN-ISLYRVAYSA-N,CC1CC(C)(C)n2c(O)c(/N=N/C(N)=S)c3cccc1c32,0.2878713
ABVJQZYULVORQC-UHFFFAOYSA-N,CC(C)CN(C(=O)CSc1nncn1-c1ccccc1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,0.2991749
HUIXNQJLCBDCJI-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(=O)NCC(=O)OCC(=O)N2CCCC2)cc1,0.18935643
SNNXUTQAGPMFOQ-UHFFFAOYSA-N,CC(NC(=O)c1[nH]cnc1C(=O)NC(C)c1ccccc1)C(=O)OCc1ccccc1,0.25247526
MSYFQOUPMXMROC-UHFFFAOYSA-N,COc1ccc(Cc2cnc(N)s2)cc1,0.23366337
GFENTKILMREEEO-UHFFFAOYSA-N,CC(NC(=O)CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)c1cccs1,0.4690594
JPALHBUKDNYXFY-UHFFFAOYSA-N,CC(C)CC(NC(=O)Nc1cccc(Br)c1)C(=O)O,0.2450495
VCBSCHVKIUGERP-DAFNUICNSA-N,CN(C)S(=O)(=O)c1cccc(C(=O)/N=C2\N=C3C=CC(Cl)=CN3Cc3ccccc32)c1,0.5371287
JDKZCIGIGNJEGB-UHFFFAOYSA-N,O=C(COC(=O)c1ccc(F)cc1F)NCCNC(=O)COC(=O)c1ccc(F)cc1F,0.3349835
FZOCWAIRHFNEFS-UHFFFAOYSA-N,Cc1cccnc1NC(=O)CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12,0.4178218
FBJKZJDBOXTKKM-UHFFFAOYSA-N,CCN1C(=O)C(O)(CC(=O)c2cc(C)ccc2C)c2ccccc21,0.34818482
XZADMHQDAQODNT-UHFFFAOYSA-N,COc1ccc(CC(=O)NNC(=O)c2cc(C)[nH]n2)cc1,0.2310231
IQCUDURPNYATEH-UHFFFAOYSA-N,C=CCn1c(SCc2cc(C(C)=O)ccc2OCC)nc2ccccc2c1=O,0.47087458
DEJBLRQKDNTSTB-UHFFFAOYSA-N,O=C(NNC(=O)c1cc2c(s1)CCCC2)c1ccccc1,0.25
RFTHZWUILKNFAY-UHFFFAOYSA-N,CCC(C)N1Cc2ccccc2C1=N,0.37376237
LIHOJKDLPFOCHW-UHFFFAOYSA-N,CSCCC(=O)N1CCCC(CNC(=O)c2ccccc2Cl)C1,0.27145216
IKQRUNJCNLAWLM-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)c(OC)c1,0.7838284
LBTRDZPKEWBWFH-UHFFFAOYSA-N,Cc1cccc2sc(NNC(=O)c3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3)nc12,0.40965346
IBIRGJAOPBORGU-UHFFFAOYSA-N,O=C(O)COc1ccc(Br)cc1C(c1c(C(=O)O)[nH]c2ccccc12)c1c(C(=O)O)[nH]c2ccccc12,0.32772276
WAJBQQZCOOAKIG-UHFFFAOYSA-N,CC1(C)OC(=O)C(=Cc2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)C(=O)O1,0.33415842
ITTJLJSBMDHZNF-UHFFFAOYSA-N,CCCCN(C(=O)C1=NN(c2cc(C)ccc2C)C(=O)CC1)c1c(N)n(CCC)c(=O)[nH]c1=O,0.40924093
RQIWRBKCHOXGHD-UHFFFAOYSA-N,CC1CCN(C(C)C(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)CC1,0.3960396
GFZRRKLVKWGKHQ-UHFFFAOYSA-N,CC1(C)CC(=O)C=C(c2ccc(Oc3ccccc3)cc2)C1,0.7067421
GMCAGGPVLKDHMD-UHFFFAOYSA-N,O=C1CC(c2ccccc2)CN1C(=O)c1cncc(Br)c1,0.38366336
WTMJZOIYKMQECG-UHFFFAOYSA-N,CCOc1ccc(C2CC(=O)NC3=C2C(=O)CCC3)cc1,0.36955446
SHISYJAKZOFDCH-UHFFFAOYSA-N,O=S(=O)(Cc1ccccc1)N1CCc2ccccc2C1,0.6328383
DAFNWPDRSMFIDA-IZZDOVSWSA-N,Cc1ccc(NC(=S)NC(=O)/C=C/c2ccc(Cl)cc2)cc1,0.35148516
AXSUOJQSNACTBN-UHFFFAOYSA-N,Cc1cc(C)c(C)c(S(=O)(=O)NCc2ccncc2)c1C,0.33663365
XVQTZDOTXZBZLI-UHFFFAOYSA-N,O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(OC(F)F)cc1)NCc1cccs1,0.44471946
MVKJCGJYRJREOY-UHFFFAOYSA-N,CCOc1ccc(N2CC(C(=O)Nc3ccccc3C(=O)N3CCOCC3)CC2=O)cc1,0.36221123
QOSNNYUNIVVPEX-UHFFFAOYSA-N,CC(C)(C)NC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccccc1,0.5730198
